#{"t_start": 1731433031.0778556, "env_id": "None"}
r,l,t
0.0,100,2.169222
0.0,100,3.358896
0.0,100,4.540779
0.0,100,5.750068
0.0,100,6.934076
0.834514,18,7.177264
0.636185,45,7.740867
0.642612,44,8.282627
0.611117,49,8.95361
0.895338,11,9.098671
0.0,100,10.522083
0.48989,71,11.48421
0.611117,49,12.164925
0.970299,3,12.182022
0.9801,2,12.224304
0.842943,17,12.419724
0.0,100,13.792487
0.970299,3,13.844282
0.0,100,15.144921
0.913517,9,15.259248
0.0,100,16.515047
0.703448,35,16.97289
0.552683,59,17.697336
0.0,100,19.178679
0.904382,10,19.301153
0.826169,19,19.554625
0.0,100,20.896304
0.801631,22,21.191658
0.0,100,22.485856
0.770043,26,22.801011
0.0,100,24.237402
0.932065,7,24.306456
0.94148,6,24.370145
0.747172,29,24.719185
0.747172,29,25.111004
0.95099,5,25.185052
0.877521,13,25.389741
0.0,100,26.708818
0.417121,87,27.900356
0.0,100,29.316726
0.421334,86,30.456993
0.0,100,31.841715
0.842943,17,32.072342
0.851458,16,32.253831
0.922745,8,32.329834
0.95099,5,32.3945
0.793614,23,32.716597
0.465881,76,33.735277
0.9801,2,33.777245
0.541685,61,34.565462
0.452044,79,35.614365
0.0,100,36.952042
0.0,100,38.267986
0.0,100,39.596107
0.960596,4,39.620229
0.9801,2,39.666443
0.0,100,40.913435
0.0,100,42.147304
0.970299,3,42.163488
0.960596,4,42.216474
0.777821,25,42.516765
0.0,100,43.71186
0.0,100,44.890541
0.754719,28,45.23697
0.801631,22,45.485605
0.777821,25,45.778174
0.0,100,46.966201
0.48989,71,47.804042
0.0,100,48.990811
0.530906,63,49.746486
0.581166,54,50.388663
0.0,100,51.57489
0.636185,45,52.101895
0.404732,90,53.17749
0.970299,3,53.194077
0.0,100,54.568077
0.623525,47,55.146398
0.95099,5,55.205233
0.834514,18,55.401644
0.913517,9,55.516025
0.762343,27,55.85783
0.754719,28,56.172916
0.754719,28,56.519202
0.747172,29,56.898313
0.0,100,58.12118
0.770043,26,58.416398
0.569601,56,59.085116
0.682555,38,59.554804
0.0,100,60.742338
0.970299,3,60.759122
0.817907,20,60.996684
0.0,100,62.170543
0.0,100,63.359115
0.809728,21,63.601184
0.960596,4,63.655856
0.558266,58,64.351917
0.717731,33,64.73084
0.877521,13,64.898226
0.960596,4,64.950566
0.710553,34,65.357849
0.932065,7,65.426074
0.886385,12,65.55588
0.960596,4,65.608716
0.834514,18,65.836671
0.0,100,67.023813
0.785678,24,67.311079
0.922745,8,67.38595
0.682555,38,67.853678
0.94148,6,67.917184
0.0,100,69.093892
0.860058,15,69.282063
0.842943,17,69.468635
0.809728,21,69.740999
0.932065,7,69.812014
0.623525,47,70.347731
0.932065,7,70.459474
0.809728,21,70.695118
0.785678,24,70.979872
0.777821,25,71.276178
0.0,100,72.466166
0.0,100,73.658303
0.0,100,74.846239
0.558266,58,75.507678
0.762343,27,75.880353
0.0,100,77.052509
0.0,100,78.242994
0.922745,8,78.318062
0.922745,8,78.423804
0.732303,31,78.783576
0.851458,16,78.969716
0.0,100,80.157375
0.960596,4,80.210758
0.793614,23,80.491825
0.0,100,81.687098
0.0,100,82.87822
0.754719,28,83.188298
0.826169,19,83.426886
0.581166,54,84.083066
0.868746,14,84.254165
0.0,100,85.432073
0.7397,30,85.792067
0.0,100,86.971099
0.895338,11,87.099624
0.0,100,88.293289
0.913517,9,88.404389
0.40882,89,89.464604
0.689449,37,89.886096
0.0,100,91.063268
0.0,100,92.242803
0.0,100,93.459746
0.0,100,94.651015
0.9801,2,94.662063
0.95099,5,94.720751
0.649103,43,95.236893
0.0,100,96.414627
0.817907,20,96.655945
0.842943,17,96.842989
0.0,100,98.035178
0.886385,12,98.192643
0.0,100,99.373334
0.0,100,100.561723
0.0,100,101.749212
0.0,100,102.935764
0.851458,16,103.118455
0.94148,6,103.182828
0.0,100,104.393398
0.0,100,105.564834
0.809728,21,105.815836
0.636185,45,106.354258
0.777821,25,106.651716
0.834514,18,106.879566
0.842943,17,107.066231
0.922745,8,107.171869
0.7397,30,107.527337
0.0,100,108.711678
0.0,100,109.890902
0.0,100,111.111225
0.0,100,112.302454
0.605006,50,112.893133
0.461222,77,113.78292
0.732303,31,114.182143
0.826169,19,114.385239
0.0,100,115.701727
0.95099,5,115.766481
0.682555,38,116.233618
0.94148,6,116.300493
0.0,100,117.475028
0.809728,21,117.720021
0.0,100,118.925444
0.675729,39,119.390882
0.817907,20,119.631046
0.94148,6,119.695049
0.0,100,120.883114
0.0,100,122.067425
0.94148,6,122.16048
0.9801,2,122.171626
0.0,100,123.359216
0.0,100,124.551512
0.465881,76,125.439609
0.0,100,126.620153
0.826169,19,126.849921
0.703448,35,127.263324
0.834514,18,127.485034
0.0,100,128.74142
0.99,1,128.746976
0.662282,41,129.22626
0.0,100,130.427194
0.960596,4,130.477972
0.0,100,131.656039
0.0,100,132.843102
0.851458,16,133.029983
0.689449,37,133.445456
0.868746,14,133.62278
0.0,100,134.807775
