#{"t_start": 1731433031.122965, "env_id": "None"}
r,l,t
0.0,100,2.123301
0.0,100,3.314053
0.47534,74,4.196488
0.0,100,5.404022
0.0,100,6.590679
0.42559,85,7.637338
0.0,100,8.92913
0.785678,24,9.258137
0.809728,21,9.531659
0.851458,16,9.824096
0.0,100,11.166699
0.851458,16,11.420425
0.895338,11,11.61837
0.655659,42,12.131244
0.95099,5,12.190438
0.710553,34,12.676204
0.575355,55,13.43611
0.913517,9,13.549175
0.0,100,14.858747
0.668972,40,15.357206
0.0,100,16.608748
0.0,100,17.99508
0.0,100,19.360428
0.895338,11,19.502569
0.0,100,20.844779
0.99,1,20.851237
0.860058,15,21.038765
0.655659,42,21.565882
0.95099,5,21.625693
0.0,100,22.948601
0.0,100,24.361896
0.99,1,24.367954
0.0,100,25.699723
0.0,100,26.999061
0.0,100,28.470091
0.0,100,29.808446
0.0,100,31.156178
0.703448,35,31.649856
0.0,100,32.958064
0.623525,47,33.54445
0.0,100,34.8575
0.0,100,36.166573
0.0,100,37.483677
0.668972,40,38.034998
0.0,100,39.347524
0.0,100,40.636261
0.0,100,41.878955
0.0,100,43.075844
0.842943,17,43.29478
0.662282,41,43.777666
0.904382,10,43.895521
0.384896,95,45.016265
0.732303,31,45.378353
0.851458,16,45.556677
0.732303,31,45.920635
0.689449,37,46.380154
0.826169,19,46.612264
0.868746,14,46.75014
0.809728,21,47.025993
0.94148,6,47.08986
0.0,100,48.272555
0.0,100,49.460176
0.834514,18,49.653659
0.623525,47,50.226532
0.0,100,51.410713
0.0,100,52.592658
0.0,100,53.965035
0.770043,26,54.275984
0.710553,34,54.683154
0.605006,50,55.27767
0.636185,45,55.818595
0.0,100,57.034908
0.785678,24,57.325775
0.904382,10,57.447236
0.785678,24,57.704003
0.94148,6,57.80252
0.0,100,59.02643
0.623525,47,59.579592
0.558266,58,60.28129
0.710553,34,60.660841
0.0,100,61.837293
0.581166,54,62.474325
0.0,100,63.669898
0.575355,55,64.317921
0.860058,15,64.505479
0.793614,23,64.788129
0.0,100,65.965422
0.793614,23,66.218733
0.94148,6,66.314191
0.834514,18,66.511281
0.834514,18,66.733236
0.801631,22,66.990038
0.0,100,68.172083
0.99,1,68.177809
0.99,1,68.215144
0.563905,57,68.876064
0.777821,25,69.176207
0.0,100,70.359061
0.932065,7,70.430775
0.785678,24,70.71278
0.0,100,71.894922
0.0,100,73.085711
0.922745,8,73.195442
0.7397,30,73.549234
0.817907,20,73.797451
0.0,100,74.974371
0.0,100,76.182294
0.0,100,77.362333
0.762343,27,77.676152
0.689449,37,78.134053
0.668972,40,78.602048
0.9801,2,78.613464
0.0,100,79.807347
0.860058,15,79.98523
0.0,100,81.17565
0.689449,37,81.598826
0.842943,17,81.824528
0.732303,31,82.178287
0.0,100,83.376154
0.0,100,84.561647
0.970299,3,84.609102
0.0,100,85.802947
0.94148,6,85.872609
0.675729,39,86.333708
0.99,1,86.339193
0.0,100,87.519332
0.732303,31,87.888821
0.970299,3,87.935759
0.0,100,89.119838
0.851458,16,89.30196
0.932065,7,89.372454
0.72498,32,89.772671
0.0,100,90.94982
0.801631,22,91.197628
0.575355,55,91.851804
0.95099,5,91.909917
0.0,100,93.123851
0.0,100,94.311503
0.95099,5,94.374124
0.0,100,95.545781
0.0,100,96.727144
0.710553,34,97.135432
0.809728,21,97.378378
0.0,100,98.564378
0.834514,18,98.791126
0.932065,7,98.862211
0.94148,6,98.927835
0.817907,20,99.161651
0.922745,8,99.268684
0.696413,36,99.689294
0.0,100,100.88069
0.817907,20,101.112987
0.0,100,102.301016
0.649103,43,102.828729
0.662282,41,103.300807
0.94148,6,103.367936
0.9801,2,103.37903
0.0,100,104.585712
0.636185,45,105.11352
0.826169,19,105.341117
0.0,100,106.535993
0.817907,20,106.778293
0.682555,38,107.244747
0.777821,25,107.534986
0.99,1,107.540532
0.732303,31,107.908337
0.623525,47,108.481629
0.970299,3,108.499185
0.0,100,109.677066
0.0,100,110.896815
0.636185,45,111.427938
0.809728,21,111.669178
0.605006,50,112.268466
0.48989,71,113.1271
0.0,100,114.314651
0.0,100,115.63076
0.817907,20,115.879008
0.94148,6,115.941939
0.868746,14,116.120018
0.0,100,117.295306
0.732303,31,117.658163
0.0,100,118.864004
0.0,100,120.047736
0.0,100,121.234152
0.0,100,122.418654
0.922745,8,122.493461
0.0,100,123.679586
0.0,100,124.869794
0.834514,18,125.089888
0.732303,31,125.452001
0.0,100,126.636159
0.0,100,127.842853
0.569601,56,128.537838
0.0,100,129.720046
0.817907,20,129.978328
0.770043,26,130.310171
0.895338,11,130.432751
0.0,100,131.611033
0.94148,6,131.677508
0.0,100,132.860233
0.0,100,134.047873
0.95099,5,134.109122
0.581166,54,134.75177
0.465881,76,135.634778
0.0,100,136.957042
0.801631,22,137.272418
0.0,100,138.814771
0.0,100,140.090008
0.0,100,141.300941
0.0,100,142.550352
0.747172,29,142.934951
0.629824,46,143.479556
0.732303,31,143.9396
0.9801,2,143.950731
0.886385,12,144.096816
0.598956,51,144.779302
0.0,100,146.18991
0.0,100,147.552421
0.558266,58,148.329874
0.0,100,149.574696
0.0,100,150.946199
0.0,100,152.331094
0.99,1,152.338366
0.785678,24,152.652205
0.9801,2,152.700913
0.642612,44,153.262053
0.793614,23,153.552034
0.0,100,154.794714
0.732303,31,155.16479
0.860058,15,155.35282
0.860058,15,155.540278
0.95099,5,155.604759
0.904382,10,155.747392
0.0,100,157.071709
0.877521,13,157.242045
0.0,100,158.469918
0.99,1,158.476111
0.99,1,158.481553
0.793614,23,158.770814
0.0,100,159.956909
0.710553,34,160.37074
0.842943,17,160.559236
0.904382,10,160.68212
0.636185,45,161.212336
0.913517,9,161.327256
0.913517,9,161.438778
0.642612,44,161.93688
0.860058,15,162.112151
0.904382,10,162.239199
0.0,100,163.591805
0.509986,67,164.567479
0.662282,41,165.051064
0.0,100,166.23776
0.0,100,167.457116
0.649103,43,168.042575
0.689449,37,168.493651
0.0,100,169.692625
0.569601,56,170.343227
0.913517,9,170.459641
0.0,100,171.639004
0.747172,29,171.986627
0.0,100,173.174708
0.0,100,174.371928
0.785678,24,174.659066
0.558266,58,175.347802
0.793614,23,175.717562
0.520341,65,176.619024
0.95099,5,176.677967
0.817907,20,176.923177
0.0,100,178.112375
0.762343,27,178.416637
0.851458,16,178.604153
0.868746,14,178.77832
0.9801,2,178.8237
0.777821,25,179.117993
0.793614,23,179.374786
0.655659,42,179.890971
0.0,100,181.094076
0.0,100,182.276559
0.0,100,183.465168
0.0,100,184.655186
0.0,100,185.83783
0.668972,40,186.31392
0.0,100,187.503799
0.922745,8,187.58226
0.0,100,188.774787
0.770043,26,189.080405
0.0,100,190.253554
0.703448,35,190.672138
0.0,100,191.858249
0.970299,3,191.9064
0.868746,14,192.077324
0.452044,79,193.034461
0.0,100,194.258761
0.636185,45,194.800716
0.868746,14,194.93872
0.754719,28,195.289924
0.777821,25,195.584629
0.886385,12,195.71017
0.623525,47,196.286709
0.0,100,197.475571
0.809728,21,197.73014
0.696413,36,198.150247
0.732303,31,198.518947
0.689449,37,199.010593
0.747172,29,199.358505
0.636185,45,199.887831
0.703448,35,200.300149
0.0,100,201.487628
0.0,100,202.667246
0.48989,71,203.515258
0.842943,17,203.705225
0.696413,36,204.120154
0.886385,12,204.28844
0.689449,37,204.712091
0.675729,39,205.184721
0.636185,45,205.711034
0.868746,14,205.879805
0.777821,25,206.1797
0.0,100,207.371682
0.851458,16,207.552064
0.826169,19,207.787735
0.793614,23,208.040224
0.623525,47,208.609819
0.0,100,209.803243
0.94148,6,209.866015
0.0,100,211.083277
0.913517,9,211.195517
0.817907,20,211.438385
0.710553,34,211.838439
0.0,100,213.025573
0.563905,57,213.687559
0.817907,20,213.935735
